#wave(um)	lum(Lo)
0.0162188852857	2.47083425616e-94
0.0162450507379	2.46693242368e-94
0.016271258402	2.4630242965e-94
0.0162975083462	2.45910986445e-94
0.0163238006387	2.45518911736e-94
0.0163501353477	2.45126204504e-94
0.0163765125418	2.4473286373e-94
0.0164029322894	2.4433888839e-94
0.0164293946592	2.43944277461e-94
0.01645589972	2.43549029918e-94
0.0164824475406	2.43153144734e-94
0.01650903819	2.4275662088e-94
0.0165356717374	2.42359457325e-94
0.0165623482519	2.41961653039e-94
0.0165890678028	2.41563206986e-94
0.0166158304596	2.41174077314e-94
0.0166426362918	2.40793213538e-94
0.016669485369	2.40411735325e-94
0.0166963777611	2.40029641685e-94
0.0167233135379	2.39646931625e-94
0.0167502927694	2.39263604149e-94
0.0167773155257	2.38879658263e-94
0.016804381877	2.38495092968e-94
0.0168314918937	2.38109907265e-94
0.0168586456462	2.37724100153e-94
0.016885843205	2.3733767063e-94
0.0169130846408	2.36950617692e-94
0.0169403700245	2.36562940332e-94
0.0169676994268	2.36174637544e-94
0.0169950729189	2.35789566241e-94
0.0170224905718	2.35415825322e-94
0.0170499524569	2.35041481458e-94
0.0170774586454	2.34666533676e-94
0.0171050092088	2.34290981002e-94
0.0171326042187	2.33914822459e-94
0.0171602437469	2.33538057071e-94
0.0171879278651	2.33160683859e-94
0.0172156566452	2.32782701841e-94
0.0172434301594	2.32404110036e-94
0.0172712484798	2.3202490746e-94
0.0172991116787	2.31645093128e-94
0.0173270198284	2.31277282626e-94
0.0173549730016	2.30911711835e-94
0.0173829712708	2.30545551279e-94
0.0174110147088	2.30178800006e-94
0.0174391033884	2.29811457065e-94
0.0174672373827	2.294435215e-94
0.0174954167647	2.29074992356e-94
0.0175236416077	2.28705868674e-94
0.017551911985	2.28336149496e-94
0.0175802279701	2.2796583386e-94
0.0176085896365	2.27594920806e-94
0.017636997058	2.27223409368e-94
0.0176654503083	2.26851298581e-94
0.0176939494614	2.2647858748e-94
0.0177224945914	2.2611290844e-94
0.0177510857724	2.25753347532e-94
0.0177797230787	2.25393206554e-94
0.0178084065848	2.25032484572e-94
0.0178371363651	2.24671180647e-94
0.0178659124943	2.24309293841e-94
0.0178947350472	2.23946823214e-94
0.0179236040986	2.23583767824e-94
0.0179525197237	2.23220126727e-94
0.0179814819975	2.22855898979e-94
0.0180104909953	2.22496389405e-94
0.0180395467924	2.22140943783e-94
0.0180686494645	2.21784924731e-94
0.018097799087	2.21428331324e-94
0.0181269957357	2.21071162636e-94
0.0181562394865	2.20713417737e-94
0.0181855304155	2.20355095699e-94
0.0182148685986	2.20000652949e-94
0.0182442541121	2.19652577286e-94
0.0182736870325	2.19303940083e-94
0.0183031674361	2.18954740433e-94
0.0183326953995	2.1860497743e-94
0.0183622709996	2.18254650164e-94
0.0183918943131	2.17903757726e-94
0.0184215654171	2.17552299203e-94
0.0184512843886	2.17200273683e-94
0.0184810513048	2.1684768025e-94
0.0185108662431	2.16494517988e-94
0.0185407292809	2.1614078598e-94
0.018570640496	2.15786483307e-94
0.0186005999659	2.15440582117e-94
0.0186306077686	2.151019138e-94
0.0186606639819	2.1476269912e-94
0.0186907686841	2.14422937194e-94
0.0187209219533	2.14082627141e-94
0.0187511238679	2.13741768075e-94
0.0187813745063	2.13400359111e-94
0.0188116739473	2.13058399362e-94
0.0188420222694	2.1271588794e-94
0.0188724195516	2.12372823954e-94
0.0189028658728	2.12029206513e-94
0.0189333613122	2.11685034724e-94
0.018963905949	2.11340307692e-94
0.0189944998625	2.10995024523e-94
0.0190251431323	2.10649184318e-94
0.019055835838	2.1030278618e-94
0.0190865780594	2.09955829208e-94
0.0191173698762	2.0961418113e-94
0.0191482113686	2.09281003558e-94
0.0191791026167	2.0894728848e-94
0.0192100437007	2.08613035029e-94
0.0192410347011	2.08278242337e-94
0.0192720756984	2.07942909534e-94
0.0193031667731	2.07607035748e-94
0.0193343080062	2.07270620107e-94
0.0193654994785	2.06933661736e-94
0.0193967412712	2.0659615976e-94
0.0194280334653	2.06262949382e-94
0.0194593761421	2.0593660476e-94
0.0194907693832	2.05609733656e-94
0.0195222132701	2.05282335221e-94
0.0195537078845	2.04954408603e-94
0.0195852533082	2.04625952951e-94
0.0196168496232	2.04296967412e-94
0.0196484969117	2.03967451129e-94
0.0196801952557	2.03637403247e-94
0.0197119447378	2.03306822909e-94
0.0197437454404	2.02975709256e-94
0.0197755974462	2.02644061426e-94
0.0198075008378	2.02311878558e-94
0.0198394556983	2.01986052495e-94
0.0198714621106	2.01665589882e-94
0.0199035201579	2.01344610276e-94
0.0199356299235	2.01023112843e-94
0.0199677914908	2.00701096748e-94
0.0200000049435	2.00378561153e-94
0.0200322703652	2.00055505222e-94
0.0200645878397	1.99731928113e-94
0.0200969574511	1.99407828987e-94
0.0201293792834	1.99083207002e-94
0.0201618534209	1.98758061313e-94
0.020194379948	1.98433630602e-94
0.0202269589492	1.98118509026e-94
0.0202595905091	1.97802879074e-94
0.0202922747126	1.97486739925e-94
0.0203250116445	1.97170090758e-94
0.02035780139	1.96852930751e-94
0.0203906440342	1.96535259078e-94
0.0204235396625	1.96217074915e-94
0.0204564883603	1.95898377435e-94
0.0204894902133	1.95579165809e-94
0.0205225453072	1.95260827495e-94
0.0205556537279	1.94952878466e-94
0.0205888155615	1.94644432631e-94
0.0206220308941	1.9433548919e-94
0.020655299812	1.94026047339e-94
0.0206886224017	1.93716106275e-94
0.0207219987498	1.93405665192e-94
0.0207554289429	1.93094723284e-94
0.020788913068	1.92783279742e-94
0.020822451212	1.92471333757e-94
0.0208560434621	1.92158884519e-94
0.0208896899057	1.91845931216e-94
0.02092339063	1.91532473034e-94
0.0209571457228	1.9121850916e-94
0.0209909552716	1.90904038777e-94
0.0210248193644	1.90601956788e-94
0.0210587380892	1.90302054424e-94
0.021092711534	1.90001668236e-94
0.0211267397872	1.89700797443e-94
0.0211608229372	1.89399441265e-94
0.0211949610725	1.89097598917e-94
0.0212291542819	1.88795269616e-94
0.0212634026541	1.88492452576e-94
0.0212977062783	1.88189147011e-94
0.0213320652435	1.87885352131e-94
0.021366479639	1.87581067148e-94
0.0214009495543	1.8727629127e-94
0.0214354750788	1.86971023707e-94
0.0214700563024	1.86665263665e-94
0.0215046933149	1.86359010349e-94
0.0215393862062	1.86052262963e-94
0.0215741350665	1.85745020711e-94
0.0216089399862	1.8544680882e-94
0.0216438010556	1.85152447271e-94
0.0216787183654	1.84857610837e-94
0.0217136920062	1.84562298752e-94
0.021748722069	1.84266510248e-94
0.0217838086448	1.83970244558e-94
0.0218189518247	1.83673500911e-94
0.0218541517	1.83376278536e-94
0.0218894083623	1.83078576661e-94
0.0219247219032	1.82780394512e-94
0.0219600924143	1.82481731315e-94
0.0219955199876	1.82185056691e-94
0.0220310047152	1.81894933898e-94
0.0220665466893	1.81604343058e-94
0.0221021460022	1.81313283416e-94
0.0221378027465	1.81021754217e-94
0.0221735170147	1.80729754702e-94
0.0222092888997	1.80437284113e-94
0.0222451184944	1.80144341689e-94
0.022281005892	1.7985092667e-94
0.0223169511856	1.79563468906e-94
0.0223529544687	1.79278444217e-94
0.0223890158349	1.78992959706e-94
0.0224251353778	1.78707014632e-94
0.0224613131914	1.7842060825e-94
0.0224975493695	1.78133739818e-94
0.0225338440064	1.77846408589e-94
0.0225701971963	1.77558613817e-94
0.0226066090338	1.77270354755e-94
0.0226430796135	1.76981630652e-94
0.0226796090301	1.76692440759e-94
0.0227161973785	1.76405194748e-94
0.0227528447538	1.76124274366e-94
0.0227895512512	1.75842900784e-94
0.0228263169662	1.75561073269e-94
0.0228631419942	1.75278791091e-94
0.022900026431	1.74996053515e-94
0.0229369703723	1.74712859807e-94
0.0229739739142	1.74429209231e-94
0.0230110371529	1.74145101049e-94
0.0230481601845	1.73866339809e-94
0.0230853431057	1.73589719615e-94
0.023122586013	1.73312653159e-94
0.0231598890032	1.73035139719e-94
0.0231972521732	1.72757178576e-94
0.0232346756201	1.72478769005e-94
0.0232721594412	1.72199910285e-94
0.0233097037338	1.7192060169e-94
0.0233473085955	1.71640842494e-94
0.0233849741241	1.71360631971e-94
0.0234227004173	1.71087863361e-94
0.0234604875733	1.70818161105e-94
0.0234983356901	1.70548023745e-94
0.0235362448662	1.70277450581e-94
0.0235742152001	1.70006440909e-94
0.0236122467904	1.69734994025e-94
0.023650339736	1.69463109224e-94
0.0236884941358	1.69190785799e-94
0.023726710089	1.68918023043e-94
0.0237649876948	1.68644820247e-94
0.0238033270528	1.683711767e-94
0.0238417282626	1.68097091693e-94
0.0238801914239	1.67822564512e-94
0.0239187166366	1.67547594444e-94
0.023957304001	1.67272180775e-94
0.0239959536173	1.6699632279e-94
0.0240346655858	1.66733393544e-94
0.0240734400072	1.66470314836e-94
0.0241122769823	1.66206811711e-94
0.0241511766119	1.65942883484e-94
0.0241901389972	1.65678529469e-94
0.0242291642393	1.6541374898e-94
0.0242682524397	1.65148541328e-94
0.0243074036999	1.64882905824e-94
0.0243466181218	1.64616841778e-94
0.0243858958071	1.64350348499e-94
0.0244252368579	1.64083425295e-94
0.0244646413765	1.6381607147e-94
0.0245041094653	1.63548286332e-94
0.0245436412268	1.63280069184e-94
0.0245832367637	1.63011419329e-94
0.0246228961789	1.62745731652e-94
0.0246626195755	1.62488936542e-94
0.0247024070567	1.62231727151e-94
0.0247422587258	1.61974102812e-94
0.0247821746865	1.61716062855e-94
0.0248221550425	1.6145760661e-94
0.0248621998975	1.61198733405e-94
0.0249023093558	1.60939442567e-94
0.0249424835215	1.60679733424e-94
0.024982722499	1.60419605299e-94
0.0250230263928	1.60159057516e-94
0.0250633953078	1.598980894e-94
0.0251038293487	1.59636700272e-94
0.0251443286207	1.59374889452e-94
0.0251848932289	1.5911265626e-94
0.0252255232789	1.5886105102e-94
0.0252662188761	1.58609232422e-94
0.0253069801264	1.58357007573e-94
0.0253478071356	1.58104375817e-94
0.0253887000098	1.57851336498e-94
0.0254296588552	1.57597888958e-94
0.0254706837784	1.57344032538e-94
0.0255117748859	1.57089766579e-94
0.0255529322844	1.5683509042e-94
0.025594156081	1.565800034e-94
0.0256354463827	1.56324504856e-94
0.0256768032969	1.56068594123e-94
0.0257182269309	1.55813304169e-94
0.0257597173925	1.55564711315e-94
0.0258012747895	1.55315717413e-94
0.0258428992297	1.55066321817e-94
0.0258845908215	1.54816523878e-94
0.0259263496731	1.54566322947e-94
0.025968175893	1.54315718375e-94
0.0260100695899	1.54064709509e-94
0.0260520308727	1.53819488702e-94
0.0260940598504	1.53573967387e-94
0.0261361566322	1.5332804998e-94
0.0261783213275	1.53081735842e-94
0.0262205540459	1.52835024332e-94
0.0262628548971	1.5258791481e-94
0.026305223991	1.52340406633e-94
0.0263476614378	1.52092499159e-94
0.0263901673476	1.51847686006e-94
0.026432741831	1.51607421421e-94
0.0264753849985	1.51366769224e-94
0.026518096961	1.5112572879e-94
0.0265608778295	1.50884299492e-94
0.026603727715	1.50642480704e-94
0.0266466467291	1.50400271796e-94
0.0266896349831	1.5015767214e-94
0.0267326925889	1.49914681105e-94
0.0267758196581	1.4967129806e-94
0.0268190163031	1.49427522372e-94
0.0268622826359	1.49183353408e-94
0.026905618769	1.48938790533e-94
0.026949024815	1.48699086375e-94
0.0269925008868	1.48463152299e-94
0.0270360470972	1.48226837597e-94
0.0270796635594	1.47990141656e-94
0.0271233503868	1.4775306386e-94
0.0271671076929	1.47515603594e-94
0.0272109355913	1.47277760239e-94
0.027254834196	1.47039533179e-94
0.0272988036211	1.46800921795e-94
0.0273428439807	1.46561925465e-94
0.0273869553894	1.4632254357e-94
0.0274311379617	1.46083842815e-94
0.0274753918124	1.45851840969e-94
0.0275197170566	1.45619464841e-94
0.0275641138094	1.45386713827e-94
0.0276085821862	1.45153587323e-94
0.0276531223025	1.44920084723e-94
0.027697734274	1.4468620542e-94
0.0277424182168	1.44451948806e-94
0.0277871742468	1.44217314273e-94
0.0278320024805	1.43982301211e-94
0.0278769030342	1.43747964855e-94
0.0279218760247	1.43520197152e-94
0.0279669215687	1.43292061999e-94
0.0280120397835	1.43063558802e-94
0.0280572307861	1.42834686967e-94
0.028102494694	1.426054459e-94
0.0281478316249	1.42375835005e-94
0.0281932416965	1.42145853686e-94
0.0282387250269	1.41915501344e-94
0.0282842817342	1.41684777382e-94
0.0283299119368	1.414536812e-94
0.0283756157532	1.41222212197e-94
0.0284213933023	1.40996642157e-94
0.0284672447029	1.40773339968e-94
0.0285131700743	1.40549677531e-94
0.0285591695357	1.40325654267e-94
0.0286052432067	1.40101269592e-94
0.0286513912071	1.39876522925e-94
0.0286976136566	1.3965141368e-94
0.0287439106754	1.39425941273e-94
0.0287902823839	1.39200105118e-94
0.0288367289025	1.38973904628e-94
0.0288832503519	1.38747339215e-94
0.028929846853	1.38520408291e-94
0.0289765185269	1.38293111267e-94
0.0290232654948	1.38073293461e-94
0.0290700878782	1.37854520376e-94
0.0291169857988	1.37635394351e-94
0.0291639593784	1.37415914816e-94
0.0292110087392	1.37196081201e-94
0.0292581340033	1.36975892935e-94
0.0293053352932	1.36755349446e-94
0.0293526127315	1.3653445016e-94
0.0293999664412	1.36313194504e-94
0.0294473965452	1.36091581903e-94
0.0294949031668	1.35869611781e-94
0.0295424864294	1.35647283561e-94
0.0295901464568	1.35424596665e-94
0.0296378833726	1.35209560981e-94
0.029685697301	1.34994235809e-94
0.0297335883663	1.3477856326e-94
0.0297815566928	1.34562542773e-94
0.0298296024051	1.34346173786e-94
0.0298777256283	1.34129455738e-94
0.0299259264872	1.33912388064e-94
0.0299742051071	1.33694970202e-94
0.0300225616135	1.33477201586e-94
0.0300709961321	1.3325908165e-94
0.0301195087886	1.33048945246e-94
0.0301680997092	1.32838521135e-94
0.0302167690201	1.32627757553e-94
0.0302655168478	1.32416653952e-94
0.0303143433189	1.32205209783e-94
0.0303632485603	1.31993424499e-94
0.0304122326991	1.31781297547e-94
0.0304612958626	1.31568828377e-94
0.0305104381783	1.31356016436e-94
0.0305596597738	1.31142861173e-94
0.030608960777	1.30929362032e-94
0.0306583413162	1.30715518459e-94
0.0307078015195	1.30501329899e-94
0.0307573415155	1.30286795795e-94
0.0308069614329	1.30080115239e-94
0.0308566614007	1.2987645958e-94
0.030906441548	1.2967247537e-94
0.0309563020041	1.29468162078e-94
0.0310062428987	1.29263519173e-94
0.0310562643614	1.29058546124e-94
0.0311063665223	1.28853242398e-94
0.0311565495116	1.28647607461e-94
0.0312068134595	1.2844164078e-94
0.0312571584969	1.28235341819e-94
0.0313075847544	1.28028710041e-94
0.0313580923631	1.27821744911e-94
0.0314086814543	1.27614445889e-94
0.0314593521593	1.27406812439e-94
0.03151010461	1.27198844019e-94
0.031560938938	1.2699054009e-94
0.0316118552756	1.2678190011e-94
0.031662853755	1.26572923538e-94
0.0317139345088	1.2636360983e-94
0.0317650976697	1.26153958442e-94
0.0318163433706	1.25953301052e-94
0.0318676717446	1.25756105152e-94
0.0319190829253	1.25558591121e-94
0.0319705770461	1.25360758447e-94
0.0320221542408	1.25162606615e-94
0.0320738146435	1.24964135111e-94
0.0321255583885	1.24765343418e-94
0.0321773856101	1.24566231021e-94
0.032229296443	1.24366797401e-94
0.0322812910222	1.24167042041e-94
0.0323333694827	1.23966964421e-94
0.0323855319598	1.23766564022e-94
0.0324377785892	1.23565840323e-94
0.0324901095065	1.23364792803e-94
0.0325425248477	1.23163420938e-94
0.0325950247491	1.22961724206e-94
0.032647609347	1.22759702082e-94
0.0327002787781	1.22557354042e-94
0.0327530331792	1.2235467956e-94
0.0328058726875	1.2215167811e-94
0.0328587974402	1.21957097089e-94
0.0329118075749	1.21765715885e-94
0.0329649032293	1.21574025932e-94
0.0330180845413	1.21382026731e-94
0.0330713516492	1.21189717783e-94
0.0331247046913	1.20997098589e-94
0.0331781438064	1.20804168648e-94
0.0332316691332	1.20610927458e-94
0.0332852808108	1.20417374519e-94
0.0333389789786	1.20223509326e-94
0.0333927637761	1.20029331376e-94
0.033446635343	1.19834840164e-94
0.0335005938193	1.19640035185e-94
0.0335546393453	1.19444915934e-94
0.0336087720613	1.19249481902e-94
0.033662992108	1.19053732582e-94
0.0337172996264	1.18857667465e-94
0.0337716947574	1.18661286042e-94
0.0338261776426	1.18466173688e-94
0.0338807484234	1.18280179e-94
0.0339354072416	1.18093884252e-94
0.0339901542393	1.17907288959e-94
0.0340449895587	1.17720392639e-94
0.0340999133424	1.17533194804e-94
0.0341549257329	1.17345694968e-94
0.0342100268734	1.17157892644e-94
0.0342652169069	1.16969787344e-94
0.0343204959769	1.16781378579e-94
0.0343758642269	1.1659266586e-94
0.034431321801	1.16403648697e-94
0.0344868688431	1.16214326597e-94
0.0345425054976	1.1602469907e-94
0.0345982319092	1.15834765622e-94
0.0346540482225	1.1564452576e-94
0.0347099545826	1.1545397899e-94
0.0347659511348	1.15263154474e-94
0.0348220380246	1.15082269817e-94
0.0348782153978	1.14901093343e-94
0.0349344834002	1.14719624583e-94
0.0349908421782	1.14537863065e-94
0.0350472918782	1.14355808316e-94
0.0351038326468	1.14173459863e-94
0.0351604646309	1.13990817233e-94
