0.01	1.0582161159174742e-81	4.770255392832862e-82	1.9362363338710394e-81
0.010016132706854268	1.0565433932850403e-81	4.762703447564097e-82	1.933115830341127e-81
0.010032291440131577	1.054867972098219e-81	4.755139318963414e-82	1.930049019416642e-81
0.0100484762418196	1.0531898480035109e-81	4.7475629873757966e-82	1.926977260895994e-81
0.01006468715397373	1.0515090166403947e-81	4.7399744331145284e-82	1.9239005467973726e-81
0.01008092421871723	1.0498254736413125e-81	4.732373636461122e-82	1.9208188691260874e-81
0.010097187478241296	1.0481392146316624e-81	4.7247605776652896e-82	1.9177322198745535e-81
0.010113476974805196	1.0464502352297846e-81	4.717135236944879e-82	1.9146405910222668e-81
0.01012979275073639	1.0447585310469489e-81	4.709497594485814e-82	1.9115439745357812e-81
0.010146134848430603	1.0430640976873466e-81	4.7018476304420633e-82	1.9084423623686944e-81
0.01016250331035196	1.0413669307480773e-81	4.6941853249355806e-82	1.9053357464616217e-81
0.010178898179033103	1.0396670258191362e-81	4.686510658056238e-82	1.9022241187421742e-81
0.010195319497075278	1.0379643784834055e-81	4.6788236098618006e-82	1.8991185680576264e-81
0.01021176730714847	1.0362751534308233e-81	4.6713499005862086e-82	1.896116726458584e-81
0.010228241651991493	1.0346325798128572e-81	4.663946278170308e-82	1.8931100420764878e-81
0.010244742574412108	1.0329873562790251e-81	4.6565307117074e-82	1.8900985070986183e-81
0.010261270117287152	1.0313394785542944e-81	4.649103181928499e-82	1.8870821136996494e-81
0.010277824323562614	1.0296889423567376e-81	4.641663669533543e-82	1.8840608540416355e-81
0.010294405236253783	1.0280357433975176e-81	4.6342121551913246e-82	1.8810347202739817e-81
0.010311012898445337	1.0263798773808796e-81	4.6267486195394553e-82	1.87800370453343e-81
0.010327647353291452	1.0247213400041384e-81	4.6192730431843117e-82	1.8749677989440382e-81
0.010344308644015945	1.023060126957666e-81	4.611785406700975e-82	1.871926995617154e-81
0.010360996813912338	1.0213962339248842e-81	4.604285690633199e-82	1.8688812866514035e-81
0.010377711906344024	1.0197296565822484e-81	4.59677387549334e-82	1.8658306641326616e-81
0.010394453964744334	1.0180603905992405e-81	4.5892499417623214e-82	1.8627751201340375e-81
0.01041122303261667	1.016437993549603e-81	4.5817901630057106e-82	1.8597424873566704e-81
0.010428019153534631	1.0148239112191999e-81	4.5745266924008757e-82	1.8567947507024917e-81
0.010444842371142099	1.013207224937089e-81	4.5672517399610694e-82	1.8538422585511803e-81
0.010461692729153363	1.0115879305023922e-81	4.559965051053756e-82	1.850885003230833e-81
0.010478570271353248	1.0099660237074525e-81	4.5526666067448326e-82	1.8479229770571674e-81
0.010495475041597204	1.0083415003378263e-81	4.5453563880696585e-82	1.844956172333507e-81
0.010512407083811442	1.0067143561722697e-81	4.538034376032989e-82	1.8419845813507556e-81
0.010529366441993029	1.0050845869827297e-81	4.5307005516089426e-82	1.839008196387383e-81
0.010546353160210008	1.0034521885343329e-81	4.523354895740944e-82	1.8360270097094013e-81
0.010563367282601535	1.0018171565853718e-81	4.5159973893416645e-82	1.833041013570343e-81
0.010580408853377948	1.0001794868872983e-81	4.5086280132929963e-82	1.8300502002112482e-81
0.010597477916820933	9.985624432447358e-82	4.501291655905613e-82	1.8270545618606342e-81
0.0106145745172836	9.969789126692576e-82	4.494088695147998e-82	1.8241419482127343e-81
0.010631698699190607	9.953928274303232e-82	4.486956126802513e-82	1.821245341572916e-81
0.010648850507038302	9.938041834065677e-82	4.479812051693604e-82	1.8183440619225178e-81
0.0106660299853948	9.92212976469979e-82	4.4726564512577463e-82	1.8154381017227095e-81
0.010683237178900115	9.906192024858858e-82	4.465489306901471e-82	1.8125274534224985e-81
0.010700472132266298	9.890228573129441e-82	4.4583106000013054e-82	1.8096121094587084e-81
0.010717734890277506	9.874239368031316e-82	4.4511203119037405e-82	1.8066920622559645e-81
0.010735025497790167	9.858224368017319e-82	4.443918423925166e-82	1.8037673042266673e-81
0.010752343999733061	9.842183531473272e-82	4.436704917351836e-82	1.8008378277709796e-81
0.010769690441107451	9.826116816717863e-82	4.429479773439814e-82	1.797903625276803e-81
0.010787064866987212	9.810024182002524e-82	4.422242973414919e-82	1.794964689119757e-81
0.010804467322518916	9.794467957880867e-82	4.4150215218213987e-82	1.7920617024250032e-81
0.010821897852921987	9.778907323681122e-82	4.4080047174921097e-82	1.7892199234817073e-81
0.01083935650348879	9.763321585966376e-82	4.401000457405937e-82	1.7863735599797478e-81
0.010856843319584756	9.747710704237867e-82	4.393984897552295e-82	1.783522604522991e-81
0.010874358346648514	9.732074637931489e-82	4.3869580197015966e-82	1.7806670497033695e-81
0.01089190163019199	9.716413346417702e-82	4.379919805594853e-82	1.777806888100867e-81
0.010909473215800526	9.700726789001425e-82	4.3728702369436144e-82	1.7749421122834968e-81
0.010927073149133026	9.68501492492191e-82	4.3658092954299245e-82	1.7720727148072792e-81
0.010944701475922032	9.669277713352665e-82	4.358736962706281e-82	1.769198688216229e-81
0.010962358241973886	9.653515113401321e-82	4.351653220395574e-82	1.7663200250423297e-81
0.01098004349316881	9.637727084109548e-82	4.3445580500910555e-82	1.7634367178055186e-81
0.010997757275461045	9.622370402780446e-82	4.337451433356277e-82	1.760553932662643e-81
0.011015499634878988	9.607382941866947e-82	4.3305501255011873e-82	1.7578045924168451e-81
0.011033270617525263	9.592371302122113e-82	4.323788314397443e-82	1.7550630742252594e-81
0.011051070269576899	9.577335444538934e-82	4.317015594662063e-82	1.7523171332227407e-81
0.011068898637285399	9.562275330047488e-82	4.310231948696474e-82	1.749566762274099e-81
0.011086755766976887	9.547190919514816e-82	4.30343735887371e-82	1.7468119542326327e-81
0.011104641705052239	9.53208217374482e-82	4.2966318075383623e-82	1.7440527019401079e-81
0.011122556497987162	9.516949053478184e-82	4.2898152770065507e-82	1.7412889982267474e-81
0.01114050019233237	9.501791519392239e-82	4.282987749565853e-82	1.7385208359112014e-81
0.011158472834713652	9.48660953210089e-82	4.2761492074752814e-82	1.7357482078005398e-81
0.011176474471832022	9.471403052154502e-82	4.2692996329652255e-82	1.732971106690226e-81
0.01119450515046385	9.456172040039783e-82	4.2624390082374046e-82	1.7301895253641e-81
0.011212564917460954	9.44091645617971e-82	4.2555673154648245e-82	1.7274034565943612e-81
0.011230653819750734	9.42563626093341e-82	4.248684536791738e-82	1.7246128931415492e-81
0.011248771904336315	9.410331414596049e-82	4.241790654333582e-82	1.7218178277545224e-81
0.01126691921829663	9.39500187739875e-82	4.234885650176949e-82	1.7190182531704436e-81
0.01128509580878658	9.379647609508467e-82	4.227969506379526e-82	1.716214162114756e-81
0.011303301723037128	9.364268571027899e-82	4.2210422049700583e-82	1.713405547301169e-81
0.011321537008355434	9.348864721995384e-82	4.2141037279483e-82	1.7105924014316373e-81
0.01133980171212499	9.333436022384779e-82	4.207154057284958e-82	1.7077747171963397e-81
0.011358095881805709	9.317982432105381e-82	4.200193174921664e-82	1.704952487273665e-81
0.011376419564934093	9.302503911001797e-82	4.193221062770907e-82	1.7021257043301882e-81
0.011394772809123318	9.287000418853863e-82	4.1863345518840157e-82	1.6992943610206544e-81
0.01141315566206337	9.27220198137123e-82	4.1797863290219146e-82	1.6964779396042558e-81
0.011431568171521191	9.257719943673223e-82	4.1732480330752394e-82	1.6938331406032684e-81
0.011450010385340766	9.243214542528331e-82	4.166699189087381e-82	1.6911840748255836e-81
0.011468482351443264	9.228685740244997e-82	4.1601397800414957e-82	1.6885307353877375e-81
0.011486984117827182	9.21413349907084e-82	4.153569788893281e-82	1.6858731153951566e-81
0.01150551573256843	9.199557781192596e-82	4.146989198570946e-82	1.6832112079421497e-81
0.011524077243820501	9.184958548735973e-82	4.140397991975148e-82	1.6805450061118806e-81
0.011542668699814553	9.170335763765598e-82	4.133796151978968e-82	1.677874502976357e-81
0.011561290148859552	9.155689388284897e-82	4.127183661427854e-82	1.6751996915964107e-81
0.01157994163934242	9.141019384235981e-82	4.1205605031395746e-82	1.6725205650216753e-81
0.01159862321972812	9.126325713499581e-82	4.1139266599041856e-82	1.669837116290575e-81
0.01161733493855982	9.111608337894916e-82	4.107282114483971e-82	1.6671493384303e-81
0.011636076844458984	9.096867219179622e-82	4.1006268496134125e-82	1.664457224456794e-81
0.011654848986125519	9.082102319049639e-82	4.093960847999136e-82	1.6617607673747337e-81
0.011673651412337912	9.067313599139098e-82	4.087284092319864e-82	1.6590599601775078e-81
0.011692484171953323	9.052501021020255e-82	4.080596565226384e-82	1.6563547958472043e-81
0.011711347313907753	9.037664546203353e-82	4.0738982493414835e-82	1.6536452673545864e-81
0.011730240887216133	9.022804136136554e-82	4.0671891272599237e-82	1.6509313676590807e-81
0.01174916494097247	9.007919752205825e-82	4.060469181548387e-82	1.648213089708753e-81
0.011768119524349984	8.993011355734827e-82	4.0537383947454245e-82	1.645490426440293e-81
0.011787104686601218	8.978078907984833e-82	4.046996749361422e-82	1.6427633707789955e-81
0.011806120477058164	8.963344856925837e-82	4.0405336200442045e-82	1.640031915638743e-81
0.01182516694513242	8.949234722742198e-82	4.034163229698334e-82	1.6374005002863486e-81
0.011844244140315275	8.935101825092717e-82	4.0277825621884665e-82	1.6348151650281336e-81
