obj B3 B4 B5 B6 B7 B8 B9 B10
J1042-4143 907.2 0 0 4475.7 0 0 0 0
J1354-1041 0 0 0 1661.2999999999997 0 0 0 0
J1531-5108 1663.1999999999998 0 0 1481.6 272.09999999999997 0 0 0
J2229-6910 181.50000000000003 0 0 0 0 0 0 0
J1846-0651 211.70000000000002 0 0 0 0 0 0 0
J0219+0120 1421.6 0 0 2058.0 0 0 0 0
J1259-2310 0 0 0 60.5 0 0 0 0
J2135-5006 0 0 0 423.50000000000006 0 0 0 0
J1833-2103 522.5 0 0 994.3 2451.2999999999997 1696.1 992.1 0
J0303-6211 941.6999999999999 544.5 0 1725.3999999999999 1367.0000000000002 1250.3000000000002 0 0
J0745+1011 181.8 0 0 0 0 0 0 0
J2007+4029 127.10000000000002 145.2 0 0 598.7000000000002 0 0 0
J1744-5144 0 0 0 90.9 0 0 0 0
J1130-1449 5016.9 1391.3 0 497.8 949.5999999999999 0 0 0
J1924-2914 125733.59999999961 16711.099999999995 12862.1 227844.89999999906 205751.19999999984 47565.400000000016 22318.7 926.3000000000001
J0426+0518 0 0 0 0 272.09999999999997 0 0 0
J0629-1959 272.3 0 0 151.3 272.29999999999995 0 0 0
J1146-2447 318.40000000000003 634.9 0 0 0 0 0 0
J0209-0438 3055.1 0 0 0 0 0 0 0
J0113-3551 362.9 0 0 1404.9 122.9 0 0 0
J2124-4948 60.5 60.4 0 0 0 0 0 0
J2009-4849 123.0 0 0 937.3999999999999 647.8999999999999 0 0 0
J0823+2223 876.8000000000001 211.49999999999997 0 151.3 642.9999999999999 0 0 0
J1908+1201 0 0 0 121.0 0 0 0 0
J0059+0006 0 181.29999999999998 0 120.89999999999999 0 0 0 0
J1514+0252 846.9999999999999 0 0 0 0 0 0 0
J1357-1744 242.0 0 0 0 0 0 0 0
J1851+0035 24268.999999999996 1210.8999999999999 665.0999999999999 27216.20000000001 4455.699999999999 362.6 0 0
J1812-2836 0 60.6 0 181.60000000000002 0 0 0 0
J1914+1636 0 0 0 509.1 0 0 0 0
J0547+2721 211.70000000000002 0 0 469.70000000000005 483.69999999999993 0 0 0
J1534-3526 1331.2 0 0 7110.9000000000015 3361.5999999999995 0 0 0
J0136-4044 1209.3999999999999 0 0 60.6 0 0 0 0
J0532+0732 2235.2000000000003 145.3 0 16435.5 860.4 0 0 0
J1438-3122 0 0 0 0 1204.2 0 0 0
J2226+0052 6563.999999999999 907.3 0 9865.000000000004 3806.4 2540.2 0 0
J1720-3552 181.5 0 0 3031.4 0 0 0 0
J0846-2607 697.3999999999999 0 0 0 262.09999999999997 0 0 0
J1230+1223 544.3 0 0 0 1875.7999999999997 0 1302.4 0
J1329+3154 151.2 0 0 513.8 0 0 0 0
J1658-0739 1016.100000000001 0 0 0 0 0 0 0
J0204-1701 0 0 0 2497.000000000001 0 366.79999999999995 0 0
J1147-3812 759.3 626.0 0 1288.5 9522.400000000003 2204.400000000001 1096.6000000000001 0
J1617-5848 67341.30000000008 10308.599999999997 1532.6999999999998 27712.500000000022 17597.100000000002 155.1 485.2 0
J1911-2006 695.4000000000001 181.4 0 3661.3 6878.000000000004 0 0 0
J1058-8003 735.5 357.0 0 10445.800000000001 11880.2 0 0 0
J0152+2207 1451.5 0 0 241.9 11948.399999999998 0 0 0
J0826-2230 459.59999999999997 362.8 0 0 368.70000000000005 0 0 0
J0541-0541 4341.2 1562.0000000000005 0 11172.7 13722.4 0 0 0
J0544+1118 0 0 0 90.8 0 0 0 0
J0034-0054 852.6999999999999 423.4 0 0 0 0 0 0
J0040+0125 605.0 0 0 302.2 227.99999999999997 0 0 0
J0155+2230 484.0 0 0 0 0 0 0 0
J0613+1708 60.6 0 0 241.99999999999997 755.8 0 0 0
J0118-2141 0 0 0 423.4 0 967.8 0 0
J2345-1555 801.2 0 0 2098.600000000001 621.4 0 0 0
J1254-6111 211.7 0 0 1528.3 715.9 0 0 0
J0042-4030 362.69999999999993 0 0 0 0 0 0 0
J0519-4546 55926.40000000007 11710.099999999993 1548.8 53245.400000000045 53487.700000000004 2432.5 345.70000000000005 0
J0119+0829 0 0 0 76.6 0 0 0 0
J0402-3147 181.4 0 0 60.4 0 0 0 0
J1131-0500 0 0 725.5999999999999 1557.7000000000003 605.0 830.9000000000001 0 0
J2130+1643 0 0 0 211.49999999999997 0 0 0 0
J1452-1319 0 0 0 0 338.6 0 0 0
J1041+0610 604.5999999999999 0 201.9 151.2 2228.2000000000003 0 0 0
J2358-1020 181.5 0 0 258.9 123.10000000000001 0 0 0
J0702-1951 0 0 151.1 2484.0 242.00000000000003 0 0 0
J1550+0527 66476.40000000005 17758.2 10408.0 15917.999999999998 5610.9 0 3626.2000000000003 0
J2358-4555 0 0 0 362.9 1419.8 0 0 0
J0531-4827 1088.5 151.2 0 423.3 4086.4000000000037 0 0 0
J1124+2336 0 907.4 0 0 0 0 0 0
J1319-0049 2114.5000000000005 636.9000000000001 0 2978.8999999999996 618.6 0 0 0
J1651+0129 484.20000000000005 120.8 0 3870.300000000001 2780.2 0 0 0
J0240-0504 665.5 0 0 0 0 0 0 0
J2331-1556 0 0 0 997.8 1142.8000000000009 0 0 0
J1146+3958 77.39999999999999 76.1 0 154.7 0 0 0 0
J2327+0940 0 0 0 635.2 60.4 0 0 0
J0329-2357 60.5 211.5 181.6 3718.3999999999996 4836.599999999999 544.3 0 0
J0453-2807 120.9 0 241.69999999999996 514.3000000000001 1991.4999999999998 0 1342.3000000000006 0
J0517-0520 1149.6000000000001 181.39999999999998 0 1832.6000000000017 151.2 0 0 0
J1108+0811 0 0 0 1195.8000000000002 0 0 0 0
J1246-2547 632.5 0 0 862.5000000000001 861.0999999999999 0 0 0
J2216-1122 0 0 0 0 236.9 0 0 0
J2158-1501 4917.8 362.9 0 955.9 393.79999999999995 2019.8000000000002 0 0
J1019-6047 0 0 0 0 637.3 0 0 0
J1038-5311 0 0 0 0 701.8 0 0 0
J1258-1800 0 0 0 453.6 0 0 0 0
J1536-3151 0 0 0 272.0 0 0 0 0
J1103+3014 0 0 0 197.5 0 0 0 0
J0933-1139 181.60000000000002 0 0 258.0 0 0 0 0
J2147+0929 90.7 0 0 1131.3000000000002 0 0 0 0
J0901-0037 725.9 0 0 0 0 0 0 0
J0120-2701 4673.700000000003 0 0 453.7 1181.7000000000007 1391.4 0 0
J1225+1253 9518.600000000004 943.0000000000002 0 1300.1999999999998 0 0 0 0
J0134-3843 302.4 302.3 0 729.5999999999999 0 0 0 0
J1133+0015 60.5 0 0 0 0 0 0 0
J0609-1542 439.2 0 0 1697.7 879.0999999999999 0 0 0
J1112-5703 0 0 0 332.5 0 0 0 0
J2222+1213 1300.2 0 181.29999999999998 151.20000000000002 373.4 0 0 0
J0321-0526 362.69999999999993 0 0 0 0 0 0 0
J1629-1720 151.4 0 0 276.1 0 1653.2000000000003 0 0
J1145-6954 508.2 0 0 6258.200000000006 834.5999999999999 0 0 0
J1743-0350 5326.4 0 181.50000000000003 3952.3999999999996 2116.600000000001 0 761.9000000000005 0
J1025+1253 340.8 725.1999999999999 0 937.5 215.70000000000002 0 0 0
J2141-3729 0 0 0 665.3 90.7 0 0 0
J1619+2247 1488.2 60.5 0 2710.0 2259.3999999999996 0 0 0
J0422+0219 302.7 0 0 0 0 0 0 0
J0526-6749 3297.1000000000004 423.19999999999993 0 362.9 0 0 0 0
J0725-0054 11628.199999999997 1881.9999999999998 0 13131.899999999994 19829.000000000004 912.0 0 0
J1254+1141 713.9 547.9 0 2302.2000000000007 688.1 0 0 0
J1816-3052 0 0 0 151.3 0 0 0 0
J1907+0907 0 0 0 0 181.39999999999998 0 0 0
J1522-2730 0 0 0 181.60000000000002 0 0 0 0
J0058-5219 1028.1 0 0 0 0 0 0 0
J0441-3300 0 484.0 0 0 0 0 0 0
J0143-3200 233.0 0 0 1247.1000000000001 4466.5 0 0 0
J2353-3037 0 0 0 13135.000000000011 6232.700000000002 0 0 0
J1555-4150 120.8 0 199.6 0 0 181.5 0 0
J1532-1319 0 0 0 368.69999999999993 338.6 0 0 0
J0006-0623 110464.79999999977 20512.2 6189.4 114410.1999999998 121747.89999999998 12306.500000000002 3135.2000000000007 0
J0357+2319 0 0 0 1694.3 0 0 0 0
J1304-0346 181.5 0 0 0 0 0 0 0
J1751-1950 2709.3000000000006 2902.6000000000026 0 187.5 617.0000000000003 0 0 0
J0854+2006 62880.50000000002 10815.299999999997 10503.100000000002 63103.600000000064 56503.00000000004 8927.4 8476.099999999999 0
J1935+2031 272.3 0 0 1701.3000000000002 2336.6 0 0 0
J1458+0416 504.20000000000005 0 0 0 122.9 0 0 0
J0527-1002 0 723.7000000000005 0 0 0 0 0 0
J1332-0509 0 1360.8999999999999 0 60.5 0 0 0 0
J0555+3948 907.1999999999999 0 0 76.6 0 0 0 0
J1107-6820 395.1 0 0 0 0 0 0 0
J1147-0724 0 302.6 544.0999999999999 1296.3000000000002 750.0 0 0 0
J0336+3218 4144.599999999999 1342.4999999999998 967.8 23074.20000000001 8455.800000000003 0 0 0
J1232-0224 3640.500000000002 0 0 2505.7000000000007 230.1 0 0 0
J2047-0246 120.9 0 0 0 0 0 0 0
J1719+1745 181.5 0 0 0 0 0 0 0
J0851-5228 0 0 0 211.8 0 0 0 0
J2358+3922 0 0 0 76.5 0 0 0 0
J1133+0040 0 0 0 272.09999999999997 0 0 0 0
J0209+1352 90.8 0 0 0 0 0 0 0
J2225-0457 916.8999999999999 0 0 725.8 564.4 0 604.9 0
J0058-3234 90.6 181.5 0 393.1 197.89999999999998 0 0 0
J1337-2951 4067.5 0 0 0 0 0 0 0
J1549+0237 381.2 0 0 669.2 245.79999999999998 367.0 0 0
J2354-1513 90.9 0 0 0 0 0 0 0
J1007+1356 674.7 444.70000000000005 0 106.89999999999999 0 0 0 0
J1408-2900 266.09999999999997 0 151.2 1078.8 0 0 0 0
J1024-3234 302.29999999999995 0 0 0 0 0 0 0
J1208-7809 2685.900000000002 0 0 665.0999999999999 0 0 0 0
J2235-4835 0 0 0 90.8 1888.9000000000005 316.2 0 0
J1653-1551 3032.200000000002 0 0 3202.300000000002 0 0 0 0
J0450-8101 60.5 0 0 8639.699999999999 0 0 0 0
J0309+1029 1596.1999999999998 0 0 1058.7 0 0 0 0
J0126-0120 0 0 0 0 750.1999999999999 0 0 0
J0115-0127 181.4 0 0 0 0 0 0 0
J2109+3532 0 0 0 241.79999999999998 0 0 0 0
J1713-3418 2237.7999999999997 1028.1 0 1473.9000000000005 0 0 0 0
J1103-3251 5732.600000000005 1958.3000000000009 0 871.6000000000007 2848.5000000000027 0 0 0
J1019-2708 122.89999999999999 241.89999999999998 0 120.9 0 0 0 0
J1703-6212 90.6 0 0 1119.1 856.8 0 0 0
J0426+2327 10041.500000000004 778.4000000000001 0 16104.600000000006 7034.100000000005 0 0 0
J0116-2052 1270.2 0 0 0 0 0 0 0
J1557-0001 1971.0 0 895.6000000000001 2919.9 0 0 0 0
J1230+2518 290.09999999999997 0 0 1203.2 0 0 0 0
J0501-0159 3459.2999999999993 60.6 0 8050.700000000001 1623.7 434.0 0 0
J1322-6532 374.79999999999995 60.4 0 0 177.2 0 0 0
J0038-2459 36038.5 3326.100000000001 6289.000000000001 17656.800000000007 13019.000000000004 2088.2000000000003 0 0
J0004-1148 242.1 0 0 923.3999999999999 0 0 0 0
J1641+2257 0 0 0 137.1 0 0 0 0
J1600-5811 302.5 181.3 0 120.9 0 0 0 0
J1254-4424 574.8 0 0 6132.800000000006 725.8 0 0 0
J0607-6031 695.1999999999999 151.1 0 362.79999999999995 292.5 0 0 0
J1419+3821 60.5 997.8 0 1778.7 725.6 0 0 0
J1352-4412 377.20000000000005 0 0 362.9 0 0 0 0
J0519+0848 0 0 0 76.0 0 0 0 0
J2257+0743 242.0 0 0 2238.0999999999995 0 0 0 0
J0239+0416 1361.0000000000002 0 0 1824.6 483.90000000000003 0 0 0
J0725-2640 453.4 0 0 816.3000000000006 0 0 0 0
J0603+1742 1573.5 0 0 0 0 0 0 0
J1951-0509 0 0 544.0999999999999 1619.5000000000002 0 0 0 0
J2241+0953 90.8 0 0 0 0 0 0 0
J1830+0619 1784.3999999999999 0 0 5176.1 6181.600000000002 0 0 0
J1421-1931 181.50000000000003 0 0 90.6 0 0 0 0
J1205-2634 0 0 0 423.29999999999995 0 0 0 0
J1534-2243 0 0 0 90.7 0 0 0 0
J0828-3731 1477.6000000000001 0 0 855.1999999999999 543.8 0 0 0
J2106+2500 60.5 0 0 0 0 0 0 0
J0539+1433 181.50000000000003 0 0 0 868.1999999999999 0 0 0
J2023-0123 0 1233.5000000000005 271.9 0 0 0 0 0
J0057+3021 3042.300000000003 211.79999999999998 302.5 1829.9999999999998 308.59999999999997 0 0 0
J0825+2704 151.1 756.0000000000003 0 351.0 0 0 0 0
J2323-0317 2570.5 2484.4 0 3820.900000000001 5160.199999999999 0 0 0
J1546+0026 1633.0 0 0 0 0 0 0 0
J0107+1312 60.4 0 0 0 0 0 0 0
J1820-2528 905.1999999999998 0 0 1753.9 0 0 0 0
J1303+2433 2398.2000000000007 121.2 0 2635.5 0 0 0 0
J0502+0609 0 0 0 393.1 0 0 0 0
J1331+3030 681.5999999999999 0 0 2416.6 1981.1999999999998 0 0 0
J2141-6411 0 1264.8999999999999 0 181.4 582.5 685.3 0 0
J1011-0423 362.7 0 0 302.70000000000005 0 0 0 0
J1241+1649 362.8 0 0 0 0 0 0 0
J0422+3058 394.59999999999997 0 0 375.0 143.29999999999998 0 0 0
J2224-1126 453.5 120.9 0 0 0 0 0 0
J0954+1743 302.6 0 0 0 0 0 0 0
J2248-3235 302.6 271.9 0 4486.600000000001 828.5999999999999 0 0 0
J0608-2220 393.0 0 0 0 0 0 0 0
J1333-2356 177.59999999999997 0 0 151.2 0 0 0 0
J1419+0628 0 0 0 211.7 0 0 0 0
J0757+0956 181.39999999999998 0 0 168.0 1331.0 0 0 0
J1957-3845 0 0 272.0 774.0999999999999 1360.4 725.6999999999999 7951.300000000001 0
J1327+2210 1450.1 241.8 0 1389.1000000000001 2270.7 2177.3 0 0
J0449+1121 151.2 0 0 362.6 169.50000000000003 0 0 0
J1812-0648 0 0 0 413.5999999999999 0 0 0 0
J0116-1136 308.09999999999997 0 0 497.8 801.8999999999999 0 0 0
J1118+1234 5388.6 0 0 1898.6000000000001 1037.3999999999999 0 0 0
J1517-2422 50123.00000000003 5730.999999999999 11073.300000000001 120663.69999999991 145305.69999999995 14086.900000000001 1573.5 0
J0145-2733 1028.2 0 0 483.79999999999995 0 0 0 0
J0912+2205 423.09999999999997 90.7 0 0 0 0 0 0
J0451-4653 0 0 0 0 292.4 0 0 0
J1522+3144 1269.9999999999998 0 0 919.5 0 0 0 0
J0210-5101 437.2 121.0 0 665.6 2561.7 0 2205.5 0
J0037+1109 2015.4000000000015 604.9999999999999 0 121.2 0 0 0 0
J0205+3212 1911.3 0 0 3411.9000000000005 634.9 0 0 0
J0427+0457 907.8000000000001 604.7 0 605.0 0 0 0 0
J1832-2039 12239.7 4052.2999999999997 417.19999999999993 16253.999999999995 12688.500000000004 302.5 0 0
J0731-2224 0 0 0 60.6 0 0 0 0
J0058+0620 0 0 0 689.2000000000004 0 0 0 0
J1838+0404 606.5 0 0 1210.1000000000001 2058.6000000000004 0 0 0
J1930-6056 0 0 0 272.19999999999993 0 0 0 0
J1606+1814 3330.1000000000013 0 0 393.0 0 0 2852.7 0
J0550+2326 0 0 0 211.7 0 0 0 0
J2320+0513 3073.6000000000013 453.6 0 1195.2 593.1999999999999 0 0 0
J1603-4904 4540.299999999998 0 0 3875.9000000000005 0 0 0 0
J1419+2706 0 544.5 0 90.8 0 0 0 0
J1424-6807 1988.8000000000002 1800.0 0 3349.500000000002 2029.8999999999999 999.8999999999999 0 0
J1840+3900 0 0 0 871.5000000000007 0 0 0 0
J0504-1512 0 181.3 0 0 0 0 0 0
J1130+3031 151.2 0 0 0 0 0 0 0
J1312-0424 530.5 0 0 546.4 0 1088.5 0 0
J0425-5331 1663.4000000000003 0 0 2677.4 1272.3999999999999 0 0 0
J2346+0930 90.6 4699.900000000004 0 1028.0 0 0 0 0
J1325-4301 637.0999999999999 0 0 696.1 423.7 0 1225.7999999999997 0
J2039+2152 0 0 0 197.7 0 0 0 0
J1550-8258 362.7 0 0 0 0 0 0 0
J2230-4416 1149.0999999999997 0 0 4651.6 1142.8000000000002 2170.5 0 0
J0336-2644 0 0 0 211.70000000000002 0 0 0 0
J0348-1610 151.1 0 0 709.3 308.29999999999995 0 0 0
J0102-7546 2453.2 0 0 4855.7 0 7430.400000000001 0 0
J2114+2832 0 2056.1 0 640.9000000000002 0 0 0 0
J1012+2312 1028.3000000000002 0 0 0 0 0 0 0
J0117+1418 1161.3 0 0 574.8000000000001 121.0 0 0 0
J2236-1433 1176.8999999999999 120.8 151.3 1733.0 938.6999999999999 0 0 0
J2214+0711 137.1 0 0 60.4 0 0 0 0
J2139+1423 1710.000000000001 0 0 60.6 0 0 0 0
J0239-0234 10784.300000000001 1027.8999999999999 0 42869.30000000003 7403.800000000003 1512.0 0 0
J0654-1053 76.60000000000001 76.6 0 804.7000000000004 734.1 0 0 0
J2223-3137 604.4000000000001 0 0 1844.2000000000003 0 0 0 0
J2056-3208 151.3 0 0 855.8 629.0 0 0 0
J2131-1207 453.9 0 0 725.6 390.9 0 0 0
J1650-2943 151.1 0 0 932.1999999999998 1193.0 0 0 0
J1946-5812 0 0 0 2449.500000000001 0 0 0 0
J0559-1817 0 0 0 483.19999999999993 0 0 0 0
J1956-3225 0 0 0 90.7 0 0 0 0
J0124-5113 120.8 151.4 483.5999999999999 605.1 647.4 0 0 0
J1224+0330 362.79999999999995 726.0 0 1574.3999999999999 1677.1000000000001 0 0 0
J0743-3803 0 0 0 0 1241.1999999999998 0 0 0
J2052+1619 1070.6000000000001 0 0 0 0 0 0 0
J2027-4726 0 60.4 0 0 0 0 0 0
J1312-7724 0 0 0 544.0 0 0 0 0
J1309+1154 4720.800000000003 0 0 0 0 0 0 0
J2300+1655 1088.7 0 0 363.0 400.79999999999995 0 0 0
J2359-3133 1088.4 453.49999999999994 0 2858.5 2193.2 0 0 0
J0836+2728 60.4 0 0 0 0 0 0 0
J1717-3948 106.3 0 0 0 0 0 0 0
J0849-3541 0 0 0 955.3000000000001 0 0 0 0
J1224+2122 0 0 241.7 3320.3999999999996 120.9 2038.6999999999998 483.70000000000005 0
J0530+1331 90.8 0 0 2371.2000000000016 0 0 0 0
J2218+1520 580.5000000000002 0 0 0 0 0 0 0
J0022+0608 0 0 0 996.2000000000005 0 0 0 0
J1607-3331 332.6 0 0 0 0 0 0 0
J1152-0841 2872.7999999999997 0 0 120.8 169.3 0 0 0
J2306-0459 241.6 0 0 151.1 0 0 0 0
J2158-3013 0 0 0 302.4 121.0 0 0 0
J0133-5200 0 0 0 211.6 232.0 0 0 0
J0808-0751 376.90000000000003 0 0 930.4 0 0 0 0
J0831+0429 0 0 0 181.39999999999998 1522.0000000000002 0 0 0
J0731-2341 0 0 0 60.4 0 0 0 0
J1445-1629 121.0 0 0 90.7 0 0 0 0
J1135-0428 262.2 0 0 544.3 0 0 0 0
J0940+2603 443.3 0 0 0 0 0 0 0
J0816-2421 0 0 0 241.79999999999995 0 0 0 0
J2216+3518 0 0 0 635.0 0 846.6 0 0
J1342-2051 1439.6999999999998 0 0 453.4 0 0 0 0
J2034+1154 151.3 0 0 0 0 0 0 0
J0608-5456 544.2 90.7 0 423.2 123.00000000000001 0 0 0
J1744-3116 21467.799999999996 1270.0 1475.9 57223.8 23097.000000000007 372.3 0 0
J0334-4008 72030.00000000001 25144.100000000002 5569.700000000001 70639.80000000005 32701.3 1031.9 7851.199999999998 0
J0403-2444 0 0 0 634.9 1683.5 0 0 0
J1051+2027 308.70000000000005 0 0 151.1 0 0 0 0
J0950+0615 121.0 0 0 0 0 0 0 0
J1357+1919 211.49999999999997 0 0 246.9 0 0 0 0
J2025-2845 141.29999999999998 0 0 8037.200000000004 0 0 0 0
J0304+3348 635.0 0 0 0 0 0 0 0
J2206-0031 574.4 0 0 0 3085.2000000000003 907.1999999999999 0 0
J1553-2422 3538.2000000000025 0 0 4829.900000000002 2653.7000000000003 0 0 0
J1342+2709 181.39999999999998 725.9 0 0 0 0 0 0
J1953+3537 363.0 0 0 0 0 0 0 0
J2229-0832 901.1 0 0 487.3 4408.100000000001 1387.1999999999998 0 350.5
J2148+0657 36123.60000000003 8704.7 2478.7000000000003 51790.00000000002 25895.2 2151.6 1248.7 0
J1145+0455 0 0 0 227.8 0 0 0 0
J1321-4342 6973.599999999999 0 0 881.3000000000001 20153.399999999998 2604.6 0 0
J2050+3619 0 0 0 302.4 0 0 0 0
J0315-1031 0 0 0 1652.6000000000006 0 0 0 0
J0811-4929 76.7 122.8 0 1905.6999999999998 0 725.7 0 0
J0151-1732 235.6 0 0 667.1999999999999 338.90000000000003 0 0 0
J1717-5155 0 0 0 0 322.4 0 0 0
J0908+1609 395.0 0 0 808.4 0 0 0 0
J0614-2536 943.7 0 0 0 0 0 0 0
J1834-0301 211.70000000000002 0 0 2355.1 0 0 0 0
J1450+0910 725.5999999999999 755.5 0 0 1550.4 0 0 0
J1048-1909 211.5 0 0 393.1 3316.599999999999 0 0 0
J1709-3525 90.7 0 0 695.5 151.4 0 0 0
J0516-7237 120.89999999999999 0 0 544.1 0 0 0 0
J1227-4436 0 0 0 241.8 0 0 0 0
J1122+1805 0 0 0 90.8 0 0 0 0
J2040-5735 302.0 0 0 423.19999999999993 169.70000000000002 0 0 0
J0502+3436 0 0 0 217.79999999999998 0 0 0 0
J1727-1951 90.7 0 0 0 0 0 0 0
J1545+2006 90.7 0 0 0 0 0 0 0
J1802-3940 0 0 0 3036.9999999999995 2511.2000000000003 290.4 0 0
J0223-5347 60.5 0 0 0 0 0 0 0
J0922-3959 956.3000000000001 0 0 383.0 3816.5 1816.5 0 0
J0601-7036 8621.999999999998 0 181.6 31195.000000000015 656.4 1959.4 310.0 0
J0825+0309 1402.1999999999998 1596.6000000000008 0 3231.9 2607.2 0 0 0
J1036-3744 1813.8 0 0 3579.800000000003 768.0 0 0 0
J1753-5015 0 151.20000000000002 0 0 0 0 0 0
J2120+0533 544.1999999999999 0 0 0 0 0 0 0
J0559+2353 60.5 0 0 0 0 0 0 0
J0948+0022 51234.70000000002 11486.6 1351.3 55608.300000000025 51171.09999999999 8586.8 0 0
J2056-4714 41176.600000000006 8758.999999999998 8243.6 56255.70000000007 23457.199999999997 1542.5999999999997 943.3999999999999 0
J0552+1913 181.29999999999998 0 0 181.5 0 0 0 0
J0648-3044 0 0 0 501.99999999999994 0 0 0 0
J1329-5608 1119.1 0 0 2025.6999999999998 3313.9 0 411.1 0
J1357-1527 0 0 0 60.4 0 0 0 0
J0017-0512 0 0 423.29999999999995 181.50000000000003 2417.3999999999996 0 0 0
J0552+0313 9495.399999999996 0 0 4812.2 4970.800000000001 0 0 0
J1342-3240 121.0 0 0 0 0 0 0 0
J1217-0029 0 0 580.5999999999999 725.8 0 0 0 0
J0653-0625 0 0 0 121.0 0 0 0 0
J1832-1035 4281.7 0 0 9295.600000000002 1270.1999999999998 0 0 0
J1038+0512 1602.6 302.6 0 90.8 587.3 0 0 0
J1604-2223 0 0 0 804.5000000000007 0 0 0 0
J1058+0133 141417.19999999955 41810.70000000002 8479.3 171671.1999999996 224019.20000000033 15198.900000000001 2029.2 0
J0606-0724 120.9 0 0 635.2 0 0 0 0
J0359-2615 0 695.5999999999999 0 0 0 0 0 0
J0518+3306 1633.400000000001 0 0 0 580.6000000000001 0 0 0
J0050-0929 181.29999999999998 0 0 181.3 0 0 0 0
J0438+3004 6408.600000000002 2592.000000000001 1270.3999999999999 38743.40000000001 9437.500000000002 0 0 0
J0327-1803 0 0 181.5 635.1 0 0 0 0
J1209-2406 60.4 0 0 60.6 967.9 0 0 0
J0403-3605 0 0 201.79999999999998 0 242.0 0 0 0
J0603+2159 0 0 0 151.2 0 0 0 0
J2357-5311 62510.700000000084 17217.5 1696.3999999999999 35795.70000000002 10162.499999999998 2665.2 0 0
J1627-2426 0 423.29999999999995 0 302.4 0 0 0 0
J1408-5712 695.0 0 0 211.7 0 0 0 0
J2216-1124 0 0 0 0 236.9 0 0 0
J0423-0120 85858.89999999998 16480.0 15791.8 134347.79999999964 81152.19999999998 9752.599999999999 472.00000000000006 0
J0927+3902 302.1 0 0 721.6999999999999 3192.5000000000005 0 487.59999999999997 0
J1424-4913 0 0 306.59999999999997 0 0 519.9000000000001 0 0
J0211+1051 497.7 0 0 120.8 169.60000000000002 0 0 0
J1448-1620 0 0 0 181.7 0 0 0 0
J1216-1033 1274.6000000000001 0 0 967.4999999999999 0 0 0 0
J2236-0406 635.2000000000003 0 0 0 0 0 0 0
J2208-6325 1806.3 0 0 0 0 0 0 0
J1636-4102 876.9 0 0 1727.0 2738.4999999999995 0 0 0
J0943-0819 574.8 0 0 0 0 0 0 0
J0549-5246 0 0 0 967.8 0 0 0 0
J0327+0044 574.9000000000001 0 0 0 0 0 0 0
J2256-2735 0 151.20000000000002 0 0 0 0 0 0
J2243-2544 181.5 0 0 0 0 0 0 0
J2258-2758 64798.40000000005 12443.799999999994 16648.0 87860.90000000001 57508.700000000004 21044.9 390.2 0
J1246-0730 141.6 181.3 0 4294.500000000004 137.1 0 0 0
J1747-5310 0 544.1999999999999 0 0 0 0 0 0
J1406-0848 302.4 0 0 0 0 0 0 0
J1215-1731 2147.7 635.2 0 5088.799999999999 2405.8999999999996 0 0 0
J0117-2111 938.9999999999999 0 0 167.4 0 0 0 0
J0309-6058 3182.5 725.4999999999999 0 2807.2000000000007 4322.2 683.5999999999999 0 0
J1427+2348 1914.8 0 0 2299.5000000000005 723.9000000000001 0 0 0
J1239-1023 181.6 0 0 90.7 0 0 0 0
J1335-0511 0 455.59999999999997 0 0 0 0 0 0
J0550-5732 634.9 1325.2000000000012 0 695.6 4217.200000000001 1193.2 0 0
J1751+0947 0 0 0 0 242.0 0 0 0
J0921-2618 0 0 0 0 120.8 0 0 0
J2136+0041 1087.9999999999998 302.4 0 1503.0 635.0 0 0 0
J2334+0736 120.9 0 0 393.0 395.20000000000005 0 0 0
J1206-6138 60.4 0 0 2344.7 0 0 0 0
J1656+1826 290.59999999999997 0 0 526.0000000000001 0 0 0 0
J2230-1325 708.0 0 0 90.7 0 0 0 0
J1107-3043 213.7 0 0 1360.5 215.7 0 0 0
J1238+0723 637.3 0 0 0 0 0 0 0
J1453+2648 302.5 229.7 0 1683.2000000000003 536.1999999999999 0 0 0
J0315-1656 1040.6 0 0 326.59999999999997 0 0 0 0
J1624-3213 0 0 0 312.0 0 0 0 0
J0217+0144 11443.599999999999 1361.2 403.79999999999995 2116.8 10962.100000000004 3355.7 2935.0 0
J1148-7819 0 0 0 1523.800000000001 0 0 0 0
J0521+2112 197.5 0 0 7142.300000000005 6358.000000000003 0 0 0
J0115-2804 574.6999999999999 272.3 0 0 0 0 0 0
J1722+2815 302.29999999999995 0 0 0 0 0 0 0
J0141-0202 1195.2000000000007 166.7 0 544.3 0 0 0 0
J1625-2527 17639.400000000005 1300.4 574.1 28621.2 18328.000000000007 1041.5 0 0
J2343+2339 798.2000000000003 0 0 938.0 0 0 0 0
J2210+2013 272.4 0 0 0 0 0 0 0
J0106-4034 7212.599999999999 0 0 1472.7999999999997 1453.2 0 0 0
J0529-0519 10663.800000000003 0 0 3199.600000000001 332.8 0 0 0
J1603+1105 907.4 0 0 0 0 0 0 0
J0703-0051 0 0 0 121.0 0 0 0 0
J1502-1508 0 0 0 90.8 0 0 0 0
J0656-0323 0 0 0 3162.9000000000024 0 0 0 0
J0423+4150 181.5 0 0 0 0 0 0 0
J0051-4226 453.4 60.5 0 272.2 0 0 0 0
